geo.ar_association_key_name,geo.cached_slug,geo.coroner_system,geo.created_at,geo.id,geo.kind,geo.medical_examiner_system,geo.name,geo.postal_abbreviation,geo.updated_at,geo.system_types.medical_examiner_system,geo.system_types.coroner_system,cached_slug,coroner_system,created_at,id,kind,medical_examiner_system,name,postal_abbreviation,updated_at,year,annual_fiscal_budget,autopsies,autopsy_ratio,autopsy_standard_deviation,contract_cases,forensic_pathologists,population1,pt_provisional_forensic_pathologists,raw_autopsy_rate,accreditation,bc_forensic_pathologists,created_at1,fellows,id1,name1,pt_bc_forensic_pathologists,pt_uc_forensic_pathologists,uc_forensic_pathologists,updated_at1,website
36,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,unavailable,unavailable,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,2007,62773200,5117,NA,NA,0,26,8310210,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
36,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,unavailable,unavailable,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,2008,68716200,5154,NA,NA,0,26,8346790,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
36,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,unavailable,unavailable,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,2009,70245900,4891,NA,NA,0,26,8391880,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
36,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,unavailable,unavailable,richmond-county--2,unavailable,2011-05-04T12:22:57-04:00,36085,county,unavailable,Richmond County,NY,2011-05-04T12:26:51-04:00,2010,71927e3,5155,NA,NA,0,26,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2004,0,315,-0.4526,-1.21,0,3,890232,0,4.3168,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2005,0,313,-0.466541,-1.3,0,3,887322,0,4.3813,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2006,0,282,-0.465989,-1.2,0,3,884581,0,4.043,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2007,0,298,-0.474664,-1.3,0,3,885664,0,4.2174,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2008,0,273,NA,NA,0,2,889915,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2009,0,239,NA,NA,0,2,895250,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
37,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,county,none,bergen-county,none,2011-05-04T12:22:54-04:00,34003,county,county,Bergen County,NJ,2011-05-04T12:24:57-04:00,2010,0,262,NA,NA,0,2,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2004,7740550,819,-0.123478,-0.35,0,5,1499840,0,7.2839,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2005,8694400,808,-0.157738,-0.45,0,5,1504280,0,7.0809,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2006,8681570,736,-0.28205,-0.88,0,4,1507210,0,6.6116,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2007,8933900,749,-0.300133,-1,0,5,1511730,0,6.8321,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2008,9290710,856,NA,NA,0,6,1513440,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2009,9581160,946,NA,NA,0,6,1518480,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
38,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,county,none,suffolk-county--2,none,2011-05-04T12:22:57-04:00,36103,county,county,Suffolk County,NY,2011-05-04T12:24:56-04:00,2010,9499740,960,NA,NA,0,6,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2004,2144760,1198,0.213259,0.57,276,3,932002,1,9.5071,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2005,2037640,1039,0.0633676,0.17,240,3,923820,1,8.1656,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2006,1939320,1016,0.00616924,0.02,267,3,916292,1,7.9427,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2007,2052440,921,-0.126467,-0.35,248,3,911784,1,7.073,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2008,2276080,737,NA,NA,224,3,909858,1,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2009,2924440,619,NA,NA,162,3,909247,1,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
39,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,county,none,erie-county,none,2011-05-04T12:22:56-04:00,36029,county,county,Erie County,NY,2011-05-04T12:24:57-04:00,2010,2998390,614,NA,NA,151,3,0,1,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2004,35e5,1060,-0.441074,-1.75,0,5,1514660,0,6.5059,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2005,36e5,1056,-0.437999,-1.75,0,5,1517630,0,6.6215,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2006,37e5,1143,-0.384702,-1.58,0,6,1520250,0,7.4125,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2007,37e5,1281,-0.297105,-1.21,0,6,1530030,0,8.4017,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2008,32e5,1245,NA,NA,0,6,1540350,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2009,4e6,1437,NA,NA,0,6,1547300,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
40,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,county,none,philadelphia-county,none,2011-05-04T12:23:06-04:00,42101,county,county,Philadelphia County,PA,2011-05-04T12:24:56-04:00,2010,41e5,1248,NA,NA,0,6,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2004,6111e3,1063,-0.271831,-0.93,0,4,1245880,0,7.2948,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2005,6305e3,1014,-0.326764,-1.13,0,4,1232480,0,6.832,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2006,6661560,1013,-0.236158,-0.75,0,4,1223240,0,7.1763,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2007,6858250,947,-0.324893,-1.11,0,4,1219920,0,6.7963,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2008,7331160,908,NA,NA,0,4,1218230,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2009,7477610,892,NA,NA,0,4,1218490,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
41,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,county,none,allegheny-county,none,2011-05-04T12:23:05-04:00,42003,county,county,Allegheny County,PA,2011-05-04T12:24:57-04:00,2010,8146790,879,NA,NA,0,4,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2004,0,602,0.0758598,0.2,0,4,947121,0,8.3207,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2005,0,522,-0.00296922,-0.01,0,4,947719,0,7.3202,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2006,0,593,0.0528485,0.14,0,4,945172,0,8.3533,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2007,1230800,509,-0.0884664,-0.24,0,4,946563,0,7.2631,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2008,1197080,537,NA,NA,0,4,949835,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2009,1796170,559,NA,NA,0,4,955962,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
42,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,county,none,westchester-county,none,2011-05-04T12:22:57-04:00,36119,county,county,Westchester County,NY,2011-05-04T12:24:57-04:00,2010,1622990,NA,NA,NA,0,4,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2004,8610730,2944,-0.223567,-0.68,0,14,5302420,0,6.9747,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2005,7848460,3125,-0.185461,-0.57,0,15,5268510,0,7.3895,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2006,7587470,3203,-0.204857,-0.68,0,13,5236990,0,7.7272,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2007,7689120,2782,-0.226924,-0.69,0,11,5235760,0,6.9314,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2008,7731e3,2728,NA,NA,0,11,5256700,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2009,7521620,2633,NA,NA,0,10,5287040,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
43,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,county,none,cook-county--2,none,2011-05-04T12:22:28-04:00,17031,county,county,Cook County,IL,2011-05-04T12:24:56-04:00,2010,8586460,NA,NA,NA,NA,9,0,0,NA,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
44,dupage-county,county,2011-05-04T12:22:28-04:00,17043,county,none,DuPage County,IL,2011-05-04T12:24:57-04:00,none,county,dupage-county,county,2011-05-04T12:22:28-04:00,17043,county,none,DuPage County,IL,2011-05-04T12:24:57-04:00,2004,1201920,269,-0.41177,-1.17,0,1,922962,3,4.9276,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
44,dupage-county,county,2011-05-04T12:22:28-04:00,17043,county,none,DuPage County,IL,2011-05-04T12:24:57-04:00,none,county,dupage-county,county,2011-05-04T12:22:28-04:00,17043,county,none,DuPage County,IL,2011-05-04T12:24:57-04:00,2005,1227270,262,-0.414156,-1.1,0,1,922589,5,4.5772,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
44,dupage-county,county,2011-05-04T12:22:28-04:00,17043,county,none,DuPage County,IL,2011-05-04T12:24:57-04:00,none,county,dupage-county,county,2011-05-04T12:22:28-04:00,17043,county,none,DuPage County,IL,2011-05-04T12:24:57-04:00,2006,1240560,239,-0.480007,-1.31,0,1,922190,4,4.1849,,2,2011-05-04T12:22:12-04:00,0,1,Alaska Medical Examiner,0,0,0,2011-05-04T12:24:36-04:00,http://www.hss.state.ak.us/dph/sme/default.htm
