"","X1","X2","count"
"16964",4,13,811
"16965",5,3,811
"16966",5,4,811
"16967",6,8,811
"16968",6,10,811
"16969",6,12,811
"16970",6,16,811
"16971",7,10,811
"16972",8,6,811
"16973",8,9,811
"16974",9,8,811
"16975",10,6,811
"16976",10,7,811
"16977",10,14,811
"16978",11,11,811
"16979",12,6,811
"16980",13,4,811
"16981",14,10,811
"16982",15,15,811
"16983",16,6,811
"16984",1,11,812
"16985",2,14,812
"16986",3,3,812
"16987",4,1,812
"16988",4,5,812
"16989",5,4,812
"16990",6,6,812
"16991",7,10,812
"16992",7,12,812
"16993",8,5,812
"16994",9,9,812
"16995",10,14,812
"16996",11,NA,812
"16997",12,13,812
"16998",13,12,812
"16999",14,8,812
"17000",15,15,812
"17001",16,16,812
"17002",1,11,813
"17003",2,2,813
"17004",3,3,813
"17005",4,5,813
"17006",5,4,813
"17007",6,NA,813
"17008",7,7,813
"17009",8,11,813
"17010",9,6,813
"17011",10,11,813
"17012",11,1,813
"17013",11,10,813
"17014",12,6,813
"17015",12,13,813
"17016",13,12,813
"17017",14,4,813
"17018",14,11,813
"17019",15,15,813
"17020",16,16,813
"17021",1,1,814
"17022",2,3,814
"17023",3,2,814
"17024",4,4,814
"17025",5,7,814
"17026",6,12,814
"17027",7,5,814
"17028",8,8,814
"17029",9,NA,814
"17030",10,14,814
"17031",10,16,814
"17032",11,9,814
"17033",11,14,814
"17034",12,6,814
"17035",13,13,814
"17036",14,10,814
"17037",14,11,814
"17038",15,15,814
"17039",16,10,814
"17040",1,1,815
"17041",2,5,815
"17042",3,NA,815
"17043",4,4,815
"17044",5,2,815
"17045",6,3,815
"17046",6,12,815
"17047",6,13,815
"17048",7,7,815
"17049",8,9,815
"17050",9,NA,815
"17051",10,14,815
"17052",11,11,815
"17053",12,6,815
"17054",12,13,815
"17055",12,15,815
"17056",13,6,815
"17057",13,12,815
"17058",14,10,815
"17059",14,15,815
"17060",15,12,815
"17061",15,14,815
"17062",16,10,815
"17063",1,NA,816
"17064",2,2,816
"17065",3,15,816
"17066",4,4,816
"17067",5,1,816
"17068",6,6,816
"17069",7,8,816
"17070",8,7,816
"17071",8,11,816
"17072",9,9,816
"17073",10,11,816
"17074",10,14,816
"17075",10,15,816
"17076",11,8,816
"17077",11,10,816
"17078",11,14,816
"17079",12,3,816
"17080",12,13,816
"17081",12,15,816
"17082",13,12,816
"17083",14,10,816
"17084",14,11,816
"17085",15,3,816
"17086",15,10,816
"17087",15,12,816
"17088",16,11,816
"17089",1,11,817
"17090",2,2,817
"17091",3,3,817
"17092",4,12,817
"17093",5,5,817
"17094",6,12,817
"17095",7,8,817
"17096",8,11,817
"17097",8,16,817
"17098",9,9,817
"17099",10,11,817
"17100",10,12,817
"17101",11,1,817
"17102",11,8,817
"17103",11,10,817
"17104",12,4,817
"17105",12,6,817
"17106",12,13,817
"17107",12,16,817
"17108",13,10,817
"17109",13,12,817
"17110",13,16,817
"17111",14,14,817
"17112",15,15,817
"17113",16,8,817
"17114",1,NA,818
"17115",2,12,818
"17116",3,5,818
"17117",4,NA,818
"17118",5,1,818
"17119",5,3,818
"17120",5,4,818
"17121",6,6,818
"17122",7,10,818
"17123",8,9,818
"17124",8,11,818
"17125",9,8,818
"17126",10,7,818
"17127",10,11,818
"17128",10,14,818
"17129",11,8,818
"17130",11,10,818
"17131",11,13,818
"17132",12,2,818
"17133",12,13,818
"17134",13,11,818
"17135",13,12,818
"17136",14,10,818
"17137",15,15,818
"17138",16,16,818
"17139",1,5,819
"17140",2,3,819
"17141",3,2,819
"17142",3,6,819
"17143",4,5,819
"17144",4,16,819
"17145",5,4,819
"17146",6,3,819
"17147",6,12,819
"17148",7,7,819
"17149",8,10,819
"17150",9,9,819
"17151",10,8,819
"17152",11,4,819
"17153",11,14,819
"17154",12,6,819
"17155",12,13,819
"17156",12,15,819
"17157",13,12,819
"17158",13,16,819
"17159",14,NA,819
"17160",15,12,819
"17161",16,13,819
"17162",1,1,820
"17163",2,3,820
"17164",2,10,820
"17165",3,2,820
"17166",4,5,820
"17167",5,NA,820
"17168",6,3,820
"17169",7,10,820
"17170",8,9,820
"17171",8,13,820
"17172",9,8,820
"17173",10,7,820
"17174",11,NA,820
"17175",12,12,820
"17176",13,8,820
"17177",14,11,820
"17178",15,15,820
"17179",16,8,820
"17180",1,16,821
"17181",2,3,821
"17182",3,2,821
"17183",4,4,821
"17184",5,5,821
"17185",6,6,821
"17186",7,7,821
"17187",8,NA,821
"17188",9,2,821
"17189",10,11,821
"17190",10,12,821
"17191",11,10,821
"17192",11,14,821
"17193",12,NA,821
"17194",13,13,821
"17195",14,8,821
"17196",14,11,821
"17197",15,15,821
"17198",16,1,821
"17199",1,1,822
"17200",2,3,822
"17201",2,13,822
"17202",3,2,822
"17203",4,5,822
"17204",5,4,822
"17205",6,12,822
"17206",7,10,822
"17207",8,10,822
"17208",9,9,822
"17209",10,7,822
"17210",10,8,822
"17211",11,14,822
"17212",12,6,822
"17213",12,13,822
"17214",13,2,822
"17215",13,14,822
"17216",14,13,822
"17217",15,15,822
"17218",16,16,822
"17219",1,1,823
"17220",2,12,823
"17221",3,NA,823
"17222",4,5,823
"17223",4,12,823
"17224",5,4,823
"17225",6,5,823
"17226",7,10,823
"17227",8,9,823
"17228",9,8,823
"17229",10,7,823
"17230",10,14,823
"17231",11,7,823
"17232",11,10,823
"17233",11,14,823
"17234",12,2,823
"17235",12,3,823
"17236",12,13,823
"17237",13,12,823
"17238",14,10,823
"17239",14,11,823
"17240",15,15,823
"17241",16,16,823
"17242",1,16,824
"17243",2,12,824
"17244",3,9,824
"17245",4,15,824
"17246",5,5,824
"17247",6,2,824
"17248",6,12,824
"17249",7,NA,824
"17250",8,8,824
"17251",9,3,824
"17252",10,11,824
"17253",10,14,824
"17254",11,7,824
"17255",11,10,824
"17256",11,14,824
"17257",12,6,824
"17258",13,13,824
"17259",14,10,824
"17260",14,11,824
"17261",15,1,824
"17262",16,1,824
"17263",1,1,825
"17264",2,5,825
"17265",2,8,825
"17266",3,2,825
"17267",4,NA,825
"17268",5,2,825
"17269",5,3,825
"17270",5,4,825
"17271",6,13,825
"17272",7,10,825
"17273",8,2,825
"17274",9,9,825
"17275",10,7,825
"17276",11,14,825
"17277",12,NA,825
"17278",13,6,825
"17279",13,12,825
"17280",13,14,825
"17281",14,11,825
"17282",15,8,825
"17283",16,16,825
"17284",1,1,826
"17285",2,3,826
"17286",3,2,826
"17287",3,12,826
"17288",4,15,826
"17289",5,14,826
"17290",6,16,826
"17291",7,10,826
"17292",8,9,826
"17293",8,12,826
"17294",8,13,826
"17295",9,8,826
"17296",10,NA,826
"17297",11,10,826
"17298",11,14,826
"17299",12,3,826
"17300",12,13,826
"17301",13,8,826
"17302",14,5,826
"17303",15,4,826
"17304",16,6,826
"17305",1,16,827
"17306",2,3,827
"17307",3,2,827
"17308",3,6,827
"17309",3,12,827
"17310",4,7,827
"17311",5,5,827
"17312",6,12,827
"17313",7,4,827
"17314",8,9,827
"17315",9,NA,827
"17316",10,14,827
"17317",11,14,827
"17318",12,NA,827
"17319",13,13,827
"17320",14,10,827
"17321",14,11,827
"17322",15,8,827
"17323",16,1,827
"17324",1,1,828
"17325",2,2,828
"17326",3,3,828
"17327",4,5,828
"17328",5,4,828
"17329",6,9,828
"17330",6,13,828
"17331",7,7,828
"17332",8,9,828
"17333",9,6,828
"17334",9,8,828
"17335",10,11,828
"17336",10,15,828
"17337",11,10,828
"17338",12,12,828
"17339",13,6,828
"17340",14,14,828
"17341",15,NA,828
"17342",16,16,828
"17343",1,4,829
"17344",1,16,829
"17345",2,3,829
"17346",3,2,829
"17347",3,5,829
"17348",4,1,829
"17349",5,NA,829
"17350",6,12,829
"17351",7,10,829
"17352",7,11,829
"17353",8,10,829
"17354",9,9,829
"17355",10,7,829
"17356",10,8,829
"17357",10,11,829
"17358",11,7,829
"17359",11,14,829
"17360",12,6,829
"17361",12,13,829
"17362",12,15,829
"17363",13,12,829
"17364",14,NA,829
"17365",15,12,829
"17366",16,1,829
"17367",1,1,830
"17368",2,NA,830
"17369",3,NA,830
"17370",4,4,830
"17371",5,NA,830
"17372",6,2,830
"17373",6,3,830
"17374",7,9,830
"17375",7,10,830
"17376",7,11,830
"17377",8,5,830
"17378",9,2,830
"17379",10,7,830
"17380",10,11,830
"17381",11,7,830
"17382",11,10,830
"17383",12,12,830
"17384",13,2,830
"17385",14,14,830
"17386",15,15,830
"17387",16,16,830
"17388",1,7,831
"17389",2,3,831
"17390",2,5,831
"17391",3,5,831
"17392",3,15,831
"17393",4,4,831
"17394",5,2,831
"17395",5,3,831
"17396",6,12,831
"17397",6,13,831
"17398",7,10,831
"17399",8,10,831
"17400",8,15,831
"17401",9,7,831
"17402",10,7,831
"17403",10,8,831
"17404",11,3,831
"17405",12,6,831
"17406",13,6,831
"17407",13,16,831
"17408",14,14,831
"17409",15,NA,831
"17410",16,NA,831
"17411",1,9,832
"17412",2,13,832
"17413",3,3,832
"17414",4,4,832
"17415",5,5,832
"17416",6,9,832
"17417",7,7,832
"17418",8,9,832
"17419",8,12,832
"17420",9,6,832
"17421",9,8,832
"17422",10,NA,832
"17423",11,14,832
"17424",12,8,832
"17425",12,10,832
"17426",12,15,832
"17427",13,NA,832
"17428",14,11,832
"17429",15,12,832
"17430",16,16,832
"17431",1,1,833
"17432",2,2,833
"17433",3,3,833
"17434",4,5,833
"17435",4,11,833
"17436",5,4,833
"17437",6,12,833
"17438",6,13,833
"17439",7,8,833
"17440",7,10,833
"17441",7,11,833
"17442",8,9,833
"17443",9,NA,833
"17444",10,NA,833
"17445",11,7,833
"17446",12,6,833
"17447",12,13,833
"17448",13,6,833
"17449",13,12,833
"17450",14,14,833
"17451",15,15,833
"17452",16,16,833
"17453",1,1,834
"17454",2,3,834
"17455",2,5,834
"17456",3,2,834
"17457",3,13,834
"17458",3,15,834
"17459",4,13,834
"17460",4,16,834
"17461",5,2,834
"17462",5,4,834
"17463",6,10,834
"17464",6,13,834
"17465",7,10,834
"17466",7,16,834
"17467",8,9,834
"17468",8,10,834
"17469",9,8,834
"17470",10,8,834
"17471",11,11,834
"17472",12,12,834
"17473",13,3,834
"17474",13,4,834
"17475",13,6,834
"17476",13,14,834
"17477",14,10,834
"17478",14,13,834
"17479",15,3,834
"17480",16,7,834
"17481",1,1,835
"17482",2,3,835
"17483",2,6,835
"17484",3,2,835
"17485",3,15,835
"17486",4,NA,835
"17487",5,4,835
"17488",6,2,835
"17489",7,7,835
"17490",8,8,835
"17491",9,9,835
"17492",10,11,835
"17493",10,14,835
"17494",11,10,835
"17495",12,12,835
"17496",13,6,835
"17497",14,10,835
"17498",15,3,835
"17499",16,16,835
"17500",1,4,836
"17501",2,8,836
"17502",3,3,836
"17503",4,1,836
"17504",5,5,836
"17505",6,12,836
"17506",7,7,836
"17507",8,11,836
"17508",9,9,836
"17509",10,11,836
"17510",11,8,836
"17511",11,10,836
"17512",11,14,836
"17513",12,6,836
"17514",12,15,836
"17515",13,13,836
"17516",14,NA,836
"17517",15,12,836
"17518",15,16,836
"17519",16,15,836
"17520",1,1,837
"17521",2,3,837
"17522",2,13,837
"17523",3,NA,837
"17524",4,NA,837
"17525",5,4,837
"17526",6,10,837
"17527",7,NA,837
"17528",8,8,837
"17529",9,9,837
"17530",10,6,837
"17531",11,14,837
"17532",12,3,837
"17533",12,11,837
"17534",13,2,837
"17535",13,7,837
"17536",14,11,837
"17537",15,15,837
"17538",16,16,837
"17539",1,5,838
"17540",1,6,838
"17541",2,NA,838
"17542",3,2,838
"17543",3,12,838
"17544",4,5,838
"17545",5,1,838
"17546",5,4,838
"17547",6,1,838
"17548",6,12,838
"17549",7,10,838
"17550",8,9,838
"17551",9,8,838
"17552",10,7,838
"17553",11,11,838
"17554",12,3,838
"17555",12,6,838
"17556",12,13,838
"17557",13,12,838
"17558",14,14,838
"17559",15,15,838
"17560",16,16,838
"17561",1,1,839
"17562",2,NA,839
"17563",3,2,839
"17564",3,4,839
"17565",4,3,839
"17566",4,12,839
"17567",5,12,839
"17568",6,12,839
"17569",7,11,839
"17570",8,8,839
"17571",9,9,839
"17572",10,11,839
"17573",11,10,839
"17574",12,6,839
"17575",12,13,839
"17576",13,12,839
"17577",14,11,839
"17578",15,14,839
"17579",16,16,839
"17580",1,1,840
"17581",2,3,840
"17582",2,12,840
"17583",3,2,840
"17584",3,5,840
"17585",3,15,840
"17586",4,5,840
"17587",5,3,840
"17588",5,4,840
"17589",6,6,840
"17590",7,7,840
"17591",8,8,840
"17592",9,15,840
"17593",10,10,840
"17594",11,11,840
"17595",12,2,840
"17596",12,13,840
"17597",13,5,840
"17598",13,12,840
"17599",14,16,840
"17600",15,3,840
"17601",15,9,840
"17602",16,14,840
"17603",1,1,841
"17604",2,3,841
"17605",2,12,841
"17606",3,2,841
"17607",3,12,841
"17608",4,4,841
"17609",5,5,841
"17610",6,6,841
"17611",7,10,841
"17612",7,11,841
"17613",8,8,841
"17614",9,9,841
"17615",10,7,841
"17616",10,11,841
"17617",10,14,841
"17618",11,7,841
"17619",11,10,841
"17620",11,14,841
"17621",12,2,841
"17622",12,3,841
"17623",13,13,841
"17624",14,10,841
"17625",14,11,841
"17626",15,15,841
"17627",16,16,841
"17628",1,1,842
"17629",2,3,842
"17630",2,5,842
"17631",3,2,842
"17632",4,4,842
"17633",5,9,842
"17634",6,3,842
"17635",6,12,842
"17636",6,13,842
"17637",7,NA,842
"17638",8,8,842
"17639",9,NA,842
"17640",10,10,842
"17641",11,7,842
"17642",12,13,842
"17643",13,6,842
"17644",13,12,842
"17645",14,14,842
"17646",15,15,842
"17647",16,16,842
"17648",1,7,843
"17649",2,3,843
"17650",3,2,843
"17651",3,11,843
"17652",4,4,843
"17653",5,5,843
"17654",6,3,843
"17655",6,12,843
"17656",6,13,843
"17657",7,10,843
"17658",8,9,843
"17659",8,10,843
"17660",9,8,843
"17661",9,12,843
"17662",10,7,843
"17663",11,14,843
"17664",12,13,843
"17665",13,6,843
"17666",13,12,843
"17667",14,11,843
"17668",15,15,843
"17669",16,16,843
"17670",1,9,844
"17671",2,3,844
"17672",2,13,844
"17673",3,2,844
"17674",3,15,844
"17675",4,5,844
"17676",5,4,844
"17677",6,6,844
"17678",7,10,844
"17679",8,10,844
"17680",9,1,844
"17681",10,7,844
"17682",10,8,844
"17683",10,11,844
"17684",11,10,844
"17685",12,15,844
"17686",13,NA,844
"17687",14,14,844
"17688",15,3,844
"17689",16,16,844
"17690",1,16,845
"17691",2,3,845
"17692",2,5,845
"17693",2,12,845
"17694",3,2,845
"17695",3,12,845
"17696",4,4,845
"17697",5,NA,845
"17698",6,14,845
"17699",7,NA,845
"17700",8,9,845
"17701",9,8,845
"17702",10,11,845
"17703",11,10,845
"17704",11,14,845
"17705",12,2,845
"17706",12,3,845
"17707",12,7,845
"17708",12,13,845
"17709",13,12,845
"17710",14,11,845
"17711",15,15,845
"17712",16,1,845
"17713",1,1,846
"17714",2,13,846
"17715",3,12,846
"17716",4,16,846
"17717",5,3,846
"17718",6,NA,846
"17719",7,10,846
"17720",8,8,846
"17721",9,9,846
"17722",10,7,846
"17723",10,11,846
"17724",11,10,846
"17725",12,3,846
"17726",12,6,846
"17727",12,13,846
"17728",13,2,846
"17729",13,12,846
"17730",14,14,846
"17731",15,NA,846
"17732",16,15,846
"17733",1,1,847
"17734",2,14,847
"17735",3,12,847
"17736",4,6,847
"17737",5,5,847
"17738",6,12,847
"17739",7,NA,847
"17740",8,9,847
"17741",9,8,847
"17742",10,11,847
"17743",11,10,847
"17744",11,14,847
"17745",12,3,847
"17746",12,6,847
"17747",12,13,847
"17748",13,12,847
"17749",14,2,847
"17750",14,11,847
"17751",15,7,847
"17752",16,16,847
"17753",1,6,848
"17754",2,2,848
"17755",3,3,848
"17756",4,5,848
"17757",5,4,848
"17758",5,14,848
"17759",6,NA,848
"17760",7,NA,848
"17761",8,8,848
"17762",9,9,848
"17763",10,11,848
"17764",11,7,848
"17765",11,10,848
"17766",11,14,848
"17767",12,13,848
"17768",13,12,848
"17769",14,5,848
"17770",14,11,848
"17771",15,15,848
"17772",16,16,848
"17773",1,1,849
"17774",2,5,849
"17775",2,13,849
"17776",3,2,849
"17777",3,12,849
"17778",4,4,849
"17779",5,2,849
"17780",6,12,849
"17781",7,9,849
"17782",8,9,849
"17783",9,7,849
"17784",9,8,849
"17785",10,10,849
"17786",11,14,849
"17787",12,6,849
"17788",13,2,849
"17789",14,NA,849
"17790",15,15,849
"17791",16,9,849
"17792",1,2,850
"17793",2,3,850
"17794",2,9,850
"17795",3,2,850
"17796",3,12,850
"17797",4,5,850
"17798",5,4,850
"17799",6,6,850
"17800",7,10,850
"17801",8,8,850
"17802",9,2,850
"17803",10,11,850
"17804",11,10,850
"17805",12,3,850
"17806",12,13,850
"17807",12,15,850
"17808",13,4,850
"17809",13,12,850
"17810",14,14,850
"17811",15,3,850
"17812",16,16,850
"17813",1,1,851
"17814",2,3,851
"17815",2,13,851
"17816",3,2,851
"17817",3,6,851
"17818",4,5,851
"17819",4,13,851
"17820",5,NA,851
"17821",6,3,851
"17822",7,7,851
"17823",8,9,851
"17824",8,15,851
"17825",9,8,851
"17826",10,11,851
"17827",10,14,851
"17828",11,NA,851
"17829",12,13,851
"17830",13,4,851
"17831",13,9,851
"17832",13,12,851
"17833",14,10,851
"17834",15,8,851
"17835",16,8,851
"17836",1,10,852
"17837",2,14,852
"17838",3,12,852
"17839",4,5,852
"17840",5,NA,852
"17841",6,6,852
"17842",7,11,852
"17843",7,14,852
"17844",8,8,852
"17845",9,10,852
"17846",9,16,852
"17847",10,9,852
"17848",10,11,852
"17849",11,7,852
"17850",11,10,852
"17851",11,14,852
"17852",12,3,852
"17853",12,13,852
"17854",13,12,852
"17855",14,2,852
"17856",14,11,852
"17857",15,15,852
"17858",16,9,852
"17859",1,1,853
"17860",2,3,853
"17861",3,2,853
"17862",4,4,853
"17863",5,5,853
"17864",6,12,853
"17865",6,13,853
"17866",6,14,853
"17867",7,8,853
"17868",8,7,853
"17869",8,9,853
"17870",9,8,853
"17871",9,13,853
"17872",10,11,853
"17873",11,NA,853
"17874",12,NA,853
"17875",13,6,853
"17876",13,9,853
"17877",14,NA,853
"17878",15,15,853
"17879",16,16,853
"17880",1,11,854
"17881",2,3,854
"17882",3,2,854
"17883",4,5,854
"17884",5,4,854
"17885",6,NA,854
"17886",7,13,854
"17887",8,8,854
"17888",9,9,854
"17889",10,14,854
"17890",11,NA,854
"17891",12,6,854
"17892",13,7,854
"17893",14,10,854
"17894",15,4,854
"17895",15,16,854
"17896",16,15,854
"17897",1,7,855
"17898",2,3,855
"17899",3,2,855
"17900",3,6,855
"17901",4,4,855
"17902",5,2,855
"17903",6,3,855
"17904",6,13,855
"17905",7,1,855
"17906",7,10,855
"17907",8,13,855
"17908",9,8,855
"17909",10,7,855
"17910",10,11,855
"17911",11,10,855
"17912",11,14,855
"17913",12,6,855
"17914",13,6,855
"17915",14,11,855
"17916",15,9,855
"17917",16,16,855
"17918",1,1,856
"17919",2,12,856
"17920",3,3,856
"17921",4,NA,856
"17922",5,4,856
"17923",6,8,856
"17924",7,7,856
"17925",8,6,856
"17926",8,9,856
"17927",9,8,856
"17928",9,15,856
"17929",10,11,856
"17930",11,10,856
"17931",12,2,856
"17932",13,13,856
"17933",14,14,856
"17934",15,9,856
"17935",16,16,856
"17936",1,3,857
"17937",2,NA,857
"17938",3,NA,857
"17939",4,5,857
"17940",5,4,857
"17941",6,6,857
"17942",7,15,857
"17943",8,9,857
"17944",9,8,857
"17945",10,8,857
"17946",10,11,857
"17947",11,10,857
"17948",12,2,857
"17949",13,13,857
"17950",14,14,857
"17951",15,12,857
"17952",16,16,857
"17953",1,1,858
"17954",2,5,858
"17955",2,13,858
"17956",3,NA,858
"17957",4,NA,858
"17958",5,2,858
"17959",5,3,858
"17960",5,4,858
"17961",6,12,858
"17962",7,10,858
"17963",8,9,858
"17964",9,NA,858
"17965",10,7,858
"17966",10,11,858
"17967",11,10,858
"17968",11,14,858
"17969",12,6,858
"17970",12,13,858
"17971",13,2,858
"17972",13,12,858
"17973",14,11,858
"17974",15,16,858
"17975",16,NA,858
"17976",1,1,859
"17977",2,5,859
"17978",3,NA,859
"17979",4,15,859
"17980",5,2,859
"17981",6,12,859
"17982",7,7,859
"17983",8,9,859
"17984",9,8,859
"17985",10,11,859
"17986",11,10,859
"17987",12,3,859
"17988",12,6,859
"17989",13,9,859
"17990",14,14,859
"17991",15,4,859
"17992",16,16,859
"17993",1,1,860
"17994",2,3,860
"17995",3,2,860
"17996",3,12,860
"17997",4,5,860
"17998",5,4,860
"17999",6,12,860
"18000",7,NA,860
"18001",8,9,860
"18002",8,11,860
"18003",9,NA,860
"18004",10,7,860
"18005",11,8,860
"18006",12,6,860
"18007",13,9,860
"18008",13,12,860
"18009",14,14,860
"18010",15,15,860
"18011",16,16,860
"18012",1,1,861
"18013",2,2,861
"18014",3,5,861
"18015",4,7,861
"18016",4,9,861
"18017",5,3,861
"18018",6,12,861
"18019",7,15,861
"18020",8,9,861
"18021",8,10,861
"18022",9,4,861
"18023",9,8,861
"18024",10,8,861
"18025",11,11,861
"18026",12,6,861
"18027",13,14,861
"18028",14,NA,861
"18029",15,7,861
"18030",16,16,861
"18031",1,1,862
"18032",2,2,862
"18033",3,6,862
"18034",3,15,862
"18035",4,5,862
"18036",5,4,862
"18037",6,3,862
"18038",6,12,862
"18039",7,10,862
"18040",8,16,862
"18041",9,9,862
"18042",10,11,862
"18043",11,10,862
"18044",12,13,862
"18045",13,12,862
"18046",14,14,862
"18047",15,NA,862
"18048",16,13,862
"18049",1,1,863
"18050",2,7,863
"18051",3,3,863
"18052",4,4,863
"18053",5,10,863
"18054",6,NA,863
"18055",7,2,863
"18056",7,10,863
"18057",8,8,863
"18058",9,9,863
"18059",10,5,863
"18060",10,7,863
"18061",10,14,863
"18062",11,10,863
"18063",12,13,863
"18064",13,6,863
"18065",14,10,863
"18066",15,10,863
"18067",16,16,863
"18068",1,7,864
"18069",1,15,864
"18070",2,5,864
"18071",2,10,864
"18072",3,5,864
"18073",4,2,864
"18074",4,5,864
"18075",4,6,864
"18076",5,2,864
"18077",5,3,864
"18078",5,4,864
"18079",6,4,864
"18080",7,10,864
"18081",8,8,864
"18082",9,9,864
"18083",10,7,864
"18084",10,11,864
"18085",11,NA,864
"18086",12,13,864
"18087",12,15,864
"18088",13,12,864
"18089",14,14,864
"18090",15,1,864
"18091",15,12,864
"18092",16,16,864
"18093",1,1,865
"18094",2,3,865
"18095",3,2,865
"18096",4,4,865
"18097",5,5,865
"18098",6,12,865
"18099",7,11,865
"18100",8,11,865
"18101",8,12,865
"18102",9,8,865
"18103",10,7,865
"18104",10,11,865
"18105",11,7,865
"18106",11,8,865
"18107",11,14,865
"18108",12,6,865
"18109",12,13,865
"18110",13,12,865
"18111",14,11,865
"18112",15,15,865
"18113",16,16,865
"18114",1,1,866
"18115",2,3,866
"18116",3,2,866
"18117",3,12,866
"18118",3,15,866
"18119",4,NA,866
"18120",5,NA,866
"18121",6,3,866
"18122",6,5,866
"18123",7,2,866
"18124",8,9,866
"18125",9,NA,866
"18126",10,11,866
"18127",11,10,866
"18128",11,14,866
"18129",12,3,866
"18130",12,13,866
"18131",12,15,866
"18132",13,12,866
"18133",14,4,866
"18134",14,11,866
"18135",15,3,866
"18136",16,16,866
"18137",1,1,867
"18138",2,5,867
"18139",3,3,867
"18140",4,4,867
"18141",5,2,867
"18142",6,6,867
"18143",7,10,867
"18144",8,8,867
"18145",9,9,867
"18146",10,7,867
"18147",11,7,867
"18148",11,14,867
"18149",12,13,867
"18150",13,12,867
"18151",14,NA,867
"18152",15,15,867
"18153",16,16,867
"18154",1,13,868
"18155",2,2,868
"18156",3,3,868
"18157",4,4,868
"18158",5,5,868
"18159",6,12,868
"18160",7,10,868
"18161",7,11,868
"18162",8,8,868
"18163",9,9,868
"18164",10,7,868
"18165",10,11,868
"18166",11,7,868
"18167",11,10,868
"18168",11,14,868
"18169",12,6,868
"18170",12,13,868
"18171",13,12,868
"18172",14,NA,868
"18173",15,7,868
"18174",16,16,868
"18175",1,1,869
"18176",2,2,869
"18177",3,NA,869
"18178",4,NA,869
"18179",5,11,869
"18180",6,3,869
"18181",6,12,869
"18182",7,7,869
"18183",8,9,869
"18184",8,11,869
"18185",9,8,869
"18186",10,4,869
"18187",11,5,869
"18188",11,8,869
"18189",11,10,869
"18190",12,6,869
"18191",13,12,869
"18192",14,14,869
"18193",15,15,869
"18194",16,16,869
"18195",1,16,870
"18196",2,3,870
"18197",2,9,870
"18198",2,15,870
"18199",3,2,870
"18200",3,6,870
"18201",3,12,870
"18202",4,4,870
"18203",5,5,870
"18204",6,3,870
"18205",7,7,870
"18206",8,8,870
"18207",9,2,870
"18208",10,13,870
"18209",11,11,870
"18210",12,3,870
"18211",12,6,870
"18212",13,10,870
"18213",14,14,870
"18214",15,2,870
"18215",16,1,870
"18216",1,9,871
"18217",2,3,871
"18218",3,2,871
"18219",3,12,871
"18220",4,5,871
"18221",5,4,871
"18222",6,12,871
"18223",7,16,871
"18224",8,9,871
"18225",8,11,871
"18226",9,1,871
"18227",10,11,871
"18228",11,8,871
"18229",11,10,871
"18230",12,3,871
"18231",12,6,871
"18232",12,13,871
"18233",13,1,871
"18234",14,14,871
"18235",15,15,871
"18236",16,7,871
"18237",1,1,872
"18238",2,2,872
"18239",3,3,872
"18240",4,4,872
"18241",5,5,872
"18242",6,12,872
"18243",7,10,872
"18244",8,NA,872
"18245",9,8,872
"18246",10,7,872
"18247",11,11,872
"18248",12,13,872
"18249",13,6,872
"18250",13,12,872
"18251",14,14,872
"18252",15,15,872
"18253",16,16,872
"18254",1,1,873
"18255",2,3,873
"18256",2,5,873
"18257",3,2,873
"18258",3,15,873
"18259",4,4,873
"18260",5,2,873
"18261",5,16,873
"18262",6,13,873
"18263",7,7,873
"18264",8,8,873
"18265",9,9,873
"18266",10,NA,873
"18267",11,11,873
"18268",12,10,873
"18269",13,6,873
"18270",14,14,873
"18271",15,NA,873
"18272",16,5,873
"18273",1,NA,874
"18274",2,NA,874
"18275",3,2,874
"18276",3,5,874
"18277",4,5,874
"18278",5,3,874
"18279",6,NA,874
"18280",7,7,874
"18281",8,8,874
"18282",9,1,874
"18283",10,10,874
"18284",11,16,874
"18285",12,6,874
"18286",12,13,874
"18287",13,12,874
"18288",14,14,874
"18289",15,15,874
"18290",16,11,874
"18291",1,1,875
"18292",2,8,875
"18293",3,3,875
"18294",4,4,875
"18295",5,5,875
"18296",6,NA,875
"18297",7,7,875
"18298",8,NA,875
"18299",9,9,875
"18300",10,14,875
"18301",11,NA,875
"18302",12,12,875
"18303",13,13,875
"18304",14,6,875
"18305",14,10,875
"18306",14,11,875
"18307",15,15,875
"18308",16,16,875
"18309",1,NA,876
"18310",2,13,876
"18311",2,16,876
"18312",3,1,876
"18313",4,5,876
"18314",5,4,876
"18315",6,6,876
"18316",7,10,876
"18317",8,8,876
"18318",9,9,876
"18319",10,7,876
"18320",10,16,876
"18321",11,14,876
"18322",12,13,876
"18323",12,15,876
"18324",13,2,876
"18325",13,12,876
"18326",14,11,876
"18327",15,12,876
"18328",16,10,876
"18329",1,1,877
"18330",2,3,877
"18331",3,2,877
"18332",4,4,877
"18333",5,5,877
"18334",6,12,877
"18335",7,11,877
"18336",8,NA,877
"18337",9,3,877
"18338",10,10,877
"18339",11,7,877
"18340",11,14,877
"18341",12,2,877
"18342",12,13,877
"18343",13,12,877
"18344",14,11,877
"18345",15,8,877
"18346",16,16,877
"18347",1,1,878
"18348",2,12,878
"18349",3,15,878
"18350",4,5,878
"18351",4,9,878
"18352",5,4,878
