GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AK3001,AK3002,AK3003,AK3004
"G4500510","1870","South Carolina","450","Horry","0510","Horry",7486,3235,0,0
"G4500550","1870","South Carolina","450","Kershaw","0550","Kershaw",3809,7945,0,0
"G4500570","1870","South Carolina","450","Lancaster","0570","Lancaster",6159,5924,0,4
"G4500590","1870","South Carolina","450","Laurens","0590","Laurens",9904,12632,0,0
"G4500630","1870","South Carolina","450","Lexington","0630","Lexington",8452,4536,0,0
"G4500670","1870","South Carolina","450","Marion","0670","Marion",11428,10732,0,0
"G4500690","1870","South Carolina","450","Marlboro","0690","Marlboro",5146,6668,0,0
"G4500710","1870","South Carolina","450","Newberry","0710","Newberry",7457,13318,0,0
"G4500730","1870","South Carolina","450","Oconee","0730","Oconee",8114,2422,0,0
"G4500750","1870","South Carolina","450","Orangeburg","0750","Orangeburg",5709,11156,0,0
"G4500770","1870","South Carolina","450","Pickens","0770","Pickens",7730,2538,0,1
"G4500790","1870","South Carolina","450","Richland","0790","Richland",7842,15177,1,5
"G4500830","1870","South Carolina","450","Spartanburg","0830","Spartanburg",17375,8408,0,1
"G4500850","1870","South Carolina","450","Sumter","0850","Sumter",7463,17805,0,0
"G4500870","1870","South Carolina","450","Union","0870","Union",8718,10530,0,0
"G4500890","1870","South Carolina","450","Williamsburg","0890","Williamsburg",5346,10143,0,0
"G4500910","1870","South Carolina","450","York","0910","York",12114,12167,0,5
"G4700010","1870","Tennessee","470","Anderson","0010","Anderson",7773,928,0,3
"G4700030","1870","Tennessee","470","Bedford","0030","Bedford",17849,6484,0,0
"G4700050","1870","Tennessee","470","Benton","0050","Benton",7782,452,0,0
"G4700070","1870","Tennessee","470","Bledsoe","0070","Bledsoe",4161,709,0,0
"G4700090","1870","Tennessee","470","Blount","0090","Blount",12781,1456,0,0
"G4700110","1870","Tennessee","470","Bradley","0110","Bradley",9952,1700,0,0
"G4700130","1870","Tennessee","470","Campbell","0130","Campbell",7017,428,0,0
"G4700150","1870","Tennessee","470","Cannon","0150","Cannon",9575,927,0,0
"G4700170","1870","Tennessee","470","Carroll","0170","Carroll",14648,4799,0,0
"G4700190","1870","Tennessee","470","Carter","0190","Carter",7336,573,0,0
"G4700210","1870","Tennessee","470","Cheatham","0210","Cheatham",5208,1470,0,0
"G4700250","1870","Tennessee","470","Claiborne","0250","Claiborne",8563,758,0,0
"G4700290","1870","Tennessee","470","Cocke","0290","Cocke",11184,1274,0,0
"G4700310","1870","Tennessee","470","Coffee","0310","Coffee",8736,1501,0,0
"G4700350","1870","Tennessee","470","Cumberland","0350","Cumberland",3363,98,0,0
"G4700370","1870","Tennessee","470","Davidson","0370","Davidson",37468,25412,0,17
"G4700390","1870","Tennessee","470","Decatur","0390","Decatur",6716,1056,0,0
"G4700410","1870","Tennessee","470","DeKalb","0410","De Kalb",10321,1104,0,0
"G4700430","1870","Tennessee","470","Dickson","0430","Dickson",7663,1677,0,0
"G4700450","1870","Tennessee","470","Dyer","0450","Dyer",10813,2893,0,0
"G4700470","1870","Tennessee","470","Fayette","0470","Fayette",9158,16987,0,0
"G4700490","1870","Tennessee","470","Fentress","0490","Fentress",4547,170,0,0
"G4700510","1870","Tennessee","470","Franklin","0510","Franklin",11998,2972,0,0
"G4700530","1870","Tennessee","470","Gibson","0530","Gibson",18801,6865,0,0
"G4700550","1870","Tennessee","470","Giles","0550","Giles",19675,12738,0,0
"G4700570","1870","Tennessee","470","Grainger","0570","Grainger",11391,1030,0,0
"G4700590","1870","Tennessee","470","Greene","0590","Greene",19604,2064,0,0
"G4700610","1870","Tennessee","470","Grundy","0610","Grundy",3113,137,0,0
"G4700650","1870","Tennessee","470","Hamilton","0650","Hamilton",13053,4188,0,0
"G4700670","1870","Tennessee","470","Hancock","0670","Hancock",6563,585,0,0
"G4700690","1870","Tennessee","470","Hardeman","0690","Hardeman",11218,6854,0,2
"G4700710","1870","Tennessee","470","Hardin","0710","Hardin",10321,1447,0,0
"G4700730","1870","Tennessee","470","Hawkins","0730","Hawkins",13947,1889,0,1
"G4700750","1870","Tennessee","470","Haywood","0750","Haywood",11261,13832,0,1
"G4700770","1870","Tennessee","470","Henderson","0770","Henderson",11809,2408,0,0
"G4700790","1870","Tennessee","470","Henry","0790","Henry",15176,5204,0,0
"G4700810","1870","Tennessee","470","Hickman","0810","Hickman",8385,1471,0,0
"G4700850","1870","Tennessee","470","Humphreys","0850","Humphreys",8031,1295,0,0
"G4700870","1870","Tennessee","470","Jackson","0870","Jackson",11816,767,0,0
"G4700890","1870","Tennessee","470","Jefferson","0890","Jefferson",16566,2910,0,0
"G4700910","1870","Tennessee","470","Johnson","0910","Johnson",5434,418,0,0
"G4700930","1870","Tennessee","470","Knox","0930","Knox",24150,4840,0,0
"G4700950","1870","Tennessee","470","Lake","0950","Lake",2035,393,0,0
"G4700970","1870","Tennessee","470","Lauderdale","0970","Lauderdale",7354,3484,0,0
"G4700990","1870","Tennessee","470","Lawrence","0990","Lawrence",7036,565,0,0
"G4701010","1870","Tennessee","470","Lewis","1010","Lewis",1798,188,0,0
"G4701030","1870","Tennessee","470","Lincoln","1030","Lincoln",22097,5953,0,0
"G4701070","1870","Tennessee","470","McMinn","1070","Mcminn",12139,1830,0,0
"G4701090","1870","Tennessee","470","McNairy","1090","Mcnairy",11226,1500,0,0
"G4701110","1870","Tennessee","470","Macon","1110","Macon",5842,791,0,0
"G4701130","1870","Tennessee","470","Madison","1130","Madison",13328,10152,0,0
"G4701150","1870","Tennessee","470","Marion","1150","Marion",5926,915,0,0
"G4701170","1870","Tennessee","470","Marshall","1170","Marshall",11822,4385,0,0
"G4701190","1870","Tennessee","470","Maury","1190","Maury",20022,16265,0,2
"G4701210","1870","Tennessee","470","Meigs","1210","Meigs",4075,436,0,0
"G4701230","1870","Tennessee","470","Monroe","1230","Monroe",11339,1235,0,15
"G4701250","1870","Tennessee","470","Montgomery","1250","Montgomery",13077,11670,0,0
"G4701290","1870","Tennessee","470","Morgan","1290","Morgan",2868,101,0,0
"G4701310","1870","Tennessee","470","Obion","1310","Obion",13402,2182,0,0
"G4701330","1870","Tennessee","470","Overton","1330","Overton",10747,550,0,0
"G4701350","1870","Tennessee","470","Perry","1350","Perry",6453,472,0,0
"G4701390","1870","Tennessee","470","Polk","1390","Polk",7049,313,0,7
"G4701410","1870","Tennessee","470","Putnam","1410","Putnam",8168,530,0,0
"G4701430","1870","Tennessee","470","Rhea","1430","Rhea",5007,531,0,0
"G4701450","1870","Tennessee","470","Roane","1450","Roane",13494,2128,0,0
"G4701470","1870","Tennessee","470","Robertson","1470","Robertson",11353,4813,0,0
"G4701490","1870","Tennessee","470","Rutherford","1490","Rutherford",16807,16478,0,4
"G4701510","1870","Tennessee","470","Scott","1510","Scott",4015,39,0,0
"G4701530","1870","Tennessee","470","Sequatchie","1530","Sequatchie",2160,175,0,0
"G4701550","1870","Tennessee","470","Sevier","1550","Sevier",10495,533,0,0
"G4701570","1870","Tennessee","470","Shelby","1570","Shelby",39737,36640,0,1
"G4701590","1870","Tennessee","470","Smith","1590","Smith",12458,3536,0,0
"G4701610","1870","Tennessee","470","Stewart","1610","Stewart",9319,2700,0,0
"G4701630","1870","Tennessee","470","Sullivan","1630","Sullivan",12279,857,0,0
"G4701650","1870","Tennessee","470","Sumner","1650","Sumner",15934,7777,0,0
"G4701670","1870","Tennessee","470","Tipton","1670","Tipton",7988,6891,0,5
"G4701730","1870","Tennessee","470","Union","1730","Union",7391,214,0,0
"G4701750","1870","Tennessee","470","Van Buren","1750","Van Buren",2569,156,0,0
"G4701770","1870","Tennessee","470","Warren","1770","Warren",10753,1955,0,6
"G4701790","1870","Tennessee","470","Washington","1790","Washington",14703,1614,0,0
"G4701810","1870","Tennessee","470","Wayne","1810","Wayne",9316,893,0,0
"G4701830","1870","Tennessee","470","Weakley","1830","Weakley",16856,3899,0,0
"G4701850","1870","Tennessee","470","White","1850","White",8295,1080,0,0
"G4701870","1870","Tennessee","470","Williamson","1870","Williamson",13917,11411,0,0
"G4701890","1870","Tennessee","470","Wilson","1890","Wilson",18544,7331,0,6
"G4800010","1870","Texas","480","Anderson","0010","Anderson",4793,4436,0,0
"G4800050","1870","Texas","480","Angelina","0050","Angelina",3243,742,0,0
"G4800090","1870","Texas","480","Archer","0090","Archer",,,,
"G4800130","1870","Texas","480","Atascosa","0130","Atascosa",2733,160,0,22
"G4800150","1870","Texas","480","Austin","0150","Austin",8513,6574,0,0
"G4800190","1870","Texas","480","Bandera","0190","Bandera",631,18,0,0
"G4800210","1870","Texas","480","Bastrop","0210","Bastrop",7056,5233,0,1
"G4800230","1870","Texas","480","Baylor","0230","Baylor",,,,
"G4800250","1870","Texas","480","Bee","0250","Bee",1013,69,0,0
"G4800270","1870","Texas","480","Bell","0270","Bell",8667,1104,0,0
"G4800290","1870","Texas","480","Bexar","0290","Bexar",13739,2303,0,1
"G4800295","1870","Texas","480","Bexar District","0295","Bexar District",1014,63,0,0
"G4800310","1870","Texas","480","Blanco","0310","Blanco",1143,44,0,0
"G4800350","1870","Texas","480","Bosque","0350","Bosque",4453,528,0,0
"G4800370","1870","Texas","480","Bowie","0370","Bowie",2434,2249,0,1
"G4800390","1870","Texas","480","Brazoria","0390","Brazoria",1791,5736,0,0
"G4800410","1870","Texas","480","Brazos","0410","Brazos",5446,3759,0,0
"G4800490","1870","Texas","480","Brown","0490","Brown",507,37,0,0
"G4800510","1870","Texas","480","Burleson","0510","Burleson",5051,3021,0,0
"G4800530","1870","Texas","480","Burnet","0530","Burnet",3330,358,0,0
"G4800550","1870","Texas","480","Caldwell","0550","Caldwell",4041,2531,0,0
"G4800570","1870","Texas","480","Calhoun","0570","Calhoun",2536,907,0,0
"G4800590","1870","Texas","480","Callahan","0590","Callahan",,,,
"G4800610","1870","Texas","480","Cameron","0610","Cameron",10842,157,0,0
"G4800710","1870","Texas","480","Chambers","0710","Chambers",1051,452,0,0
"G4800730","1870","Texas","480","Cherokee","0730","Cherokee",7794,3285,0,0
"G4800770","1870","Texas","480","Clay","0770","Clay",,,,
"G4800830","1870","Texas","480","Coleman","0830","Coleman",340,7,0,0
"G4800850","1870","Texas","480","Collin","0850","Collin",12348,1653,0,12
"G4800890","1870","Texas","480","Colorado","0890","Colorado",4625,3701,0,0
"G4800910","1870","Texas","480","Comal","0910","Comal",4906,377,0,0
"G4800930","1870","Texas","480","Comanche","0930","Comanche",977,24,0,0
"G4800950","1870","Texas","480","Concho","0950","Concho",,,,
"G4800970","1870","Texas","480","Cooke","0970","Cooke",4827,471,0,17
"G4800990","1870","Texas","480","Coryell","0990","Coryell",3845,279,0,0
"G4801130","1870","Texas","480","Dallas","1130","Dallas",11197,2109,0,8
"G4801135","1870","Texas","480","Davis","1135","Davis",5496,3379,0,0
"G4801210","1870","Texas","480","Denton","1210","Denton",6751,500,0,0
"G4801230","1870","Texas","480","De Witt","1230","De Witt",4686,1757,0,0
"G4801270","1870","Texas","480","Dimmit","1270","Dimmit",103,6,0,0
"G4801310","1870","Texas","480","Duval","1310","Duval",1080,3,0,0
"G4801330","1870","Texas","480","Eastland","1330","Eastland",87,1,0,0
"G4801370","1870","Texas","480","Edwards","1370","Edwards",,,,
"G4801390","1870","Texas","480","Ellis","1390","Ellis",6008,1506,0,0
"G4801410","1870","Texas","480","El Paso","1410","El Paso",3229,306,0,136
"G4801415","1870","Texas","480","Encinal","1415","Encinal",427,0,0,0
"G4801430","1870","Texas","480","Erath","1430","Erath",1712,89,0,0
"G4801450","1870","Texas","480","Falls","1450","Falls",5145,4681,0,25
"G4801470","1870","Texas","480","Fannin","1470","Fannin",10721,2484,0,2
"G4801490","1870","Texas","480","Fayette","1490","Fayette",10953,5901,0,9
"G4801570","1870","Texas","480","Fort Bend","1570","Fort Bend",1604,5510,0,0
"G4801610","1870","Texas","480","Freestone","1610","Freestone",4771,3368,0,0
"G4801630","1870","Texas","480","Frio","1630","Frio",294,15,0,0
"G4801670","1870","Texas","480","Galveston","1670","Galveston",12053,3236,0,1
"G4801710","1870","Texas","480","Gillespie","1710","Gillespie",3489,77,0,0
"G4801750","1870","Texas","480","Goliad","1750","Goliad",2751,876,0,1
"G4801770","1870","Texas","480","Gonzales","1770","Gonzales",5269,3670,0,12
"G4801810","1870","Texas","480","Grayson","1810","Grayson",12237,2145,0,5
"G4801850","1870","Texas","480","Grimes","1850","Grimes",5294,7921,0,3
"G4801870","1870","Texas","480","Guadalupe","1870","Guadalupe",4748,2534,0,0
"G4801930","1870","Texas","480","Hamilton","1930","Hamilton",715,17,0,1
"G4801970","1870","Texas","480","Hardeman","1970","Hardeman",,,,
"G4801990","1870","Texas","480","Hardin","1990","Hardin",1218,242,0,0
"G4802010","1870","Texas","480","Harris","2010","Harris",10865,6509,0,1
"G4802030","1870","Texas","480","Harrison","2030","Harrison",4310,8931,0,0
"G4802070","1870","Texas","480","Haskell","2070","Haskell",,,,
"G4802090","1870","Texas","480","Hays","2090","Hays",2871,1217,0,0
"G4802130","1870","Texas","480","Henderson","2130","Henderson",5132,1654,0,0
"G4802150","1870","Texas","480","Hidalgo","2150","Hidalgo",2345,41,0,1
"G4802170","1870","Texas","480","Hill","2170","Hill",6647,806,0,0
"G4802210","1870","Texas","480","Hood","2210","Hood",2477,97,11,0
"G4802230","1870","Texas","480","Hopkins","2230","Hopkins",11030,1620,0,1
"G4802250","1870","Texas","480","Houston","2250","Houston",4605,3542,0,0
"G4802310","1870","Texas","480","Hunt","2310","Hunt",9213,1078,0,0
"G4802370","1870","Texas","480","Jack","2370","Jack",620,72,1,1
"G4802390","1870","Texas","480","Jackson","2390","Jackson",1114,1164,0,0
"G4802410","1870","Texas","480","Jasper","2410","Jasper",2459,1759,0,0
"G4802450","1870","Texas","480","Jefferson","2450","Jefferson",1408,498,0,0
"G4802510","1870","Texas","480","Johnson","2510","Johnson",4639,279,0,5
"G4802530","1870","Texas","480","Jones","2530","Jones",,,,
"G4802550","1870","Texas","480","Karnes","2550","Karnes",1426,279,0,0
"G4802570","1870","Texas","480","Kaufman","2570","Kaufman",6055,838,0,2
"G4802590","1870","Texas","480","Kendall","2590","Kendall",1435,101,0,0
"G4802650","1870","Texas","480","Kerr","2650","Kerr",952,90,0,0
"G4802670","1870","Texas","480","Kimble","2670","Kimble",72,0,0,0
"G4802710","1870","Texas","480","Kinney","2710","Kinney",785,418,0,1
"G4802750","1870","Texas","480","Knox","2750","Knox",,,,
"G4802770","1870","Texas","480","Lamar","2770","Lamar",11365,4410,0,15
"G4802810","1870","Texas","480","Lampasas","2810","Lampasas",1258,86,0,0
"G4802830","1870","Texas","480","La Salle","2830","La Salle",68,1,0,0
"G4802850","1870","Texas","480","Lavaca","2850","Lavaca",6461,2707,0,0
"G4802890","1870","Texas","480","Leon","2890","Leon",3815,2708,0,0
"G4802910","1870","Texas","480","Liberty","2910","Liberty",2415,1975,0,24
"G4802930","1870","Texas","480","Limestone","2930","Limestone",6662,1919,10,0
"G4802970","1870","Texas","480","Live Oak","2970","Live Oak",824,28,0,0
"G4802990","1870","Texas","480","Llano","2990","Llano",1361,18,0,0
"G4803070","1870","Texas","480","McCulloch","3070","Mcculloch",171,2,0,0
"G4803090","1870","Texas","480","McLennan","3090","Mclennan",8861,4627,0,12
"G4803110","1870","Texas","480","McMullen","3110","Mcmullen",218,12,0,0
"G4803130","1870","Texas","480","Madison","3130","Madison",2591,1470,0,0
"G4803150","1870","Texas","480","Marion","3150","Marion",4200,4362,0,0
"G4803190","1870","Texas","480","Mason","3190","Mason",650,26,0,2
"G4803210","1870","Texas","480","Matagorda","3210","Matagorda",1254,2120,0,3
"G4803230","1870","Texas","480","Maverick","3230","Maverick",1670,281,0,0
"G4803250","1870","Texas","480","Medina","3250","Medina",1986,92,0,0
"G4803270","1870","Texas","480","Menard","3270","Menard",295,372,0,0
"G4803310","1870","Texas","480","Milam","3310","Milam",6005,2977,0,2
"G4803370","1870","Texas","480","Montague","3370","Montague",861,24,0,5
"G4803390","1870","Texas","480","Montgomery","3390","Montgomery",3131,3351,0,1
"G4803470","1870","Texas","480","Nacogdoches","3470","Nacogdoches",6307,3275,0,32
"G4803490","1870","Texas","480","Navarro","3490","Navarro",6634,2245,0,0
"G4803510","1870","Texas","480","Newton","3510","Newton",1356,831,0,0
"G4803550","1870","Texas","480","Nueces","3550","Nueces",3643,332,0,0
"G4803610","1870","Texas","480","Orange","3610","Orange",1005,250,0,0
"G4803630","1870","Texas","480","Palo Pinto","3630","Palo Pinto",,,,
"G4803650","1870","Texas","480","Panola","3650","Panola",6392,3727,0,0
"G4803670","1870","Texas","480","Parker","3670","Parker",3893,293,0,0
"G4803730","1870","Texas","480","Polk","3730","Polk",4408,4298,0,1
"G4803770","1870","Texas","480","Presidio","3770","Presidio",1147,489,0,0
"G4803870","1870","Texas","480","Red River","3870","Red River",6505,4148,0,0
"G4803910","1870","Texas","480","Refugio","3910","Refugio",2078,246,0,0
"G4803950","1870","Texas","480","Robertson","3950","Robertson",5457,4530,3,0
"G4803990","1870","Texas","480","Runnels","3990","Runnels",,,,
"G4804010","1870","Texas","480","Rusk","4010","Rusk",9201,7715,0,0
"G4804030","1870","Texas","480","Sabine","4030","Sabine",2149,1107,0,0
"G4804050","1870","Texas","480","San Augustine","4050","San Augustine",2231,1964,0,1
"G4804090","1870","Texas","480","San Patricio","4090","San Patricio",538,64,0,0
"G4804110","1870","Texas","480","San Saba","4110","San Saba",1281,144,0,0
"G4804170","1870","Texas","480","Shackelford","4170","Shackelford",400,55,0,0
"G4804190","1870","Texas","480","Shelby","4190","Shelby",3977,1755,0,0
"G4804230","1870","Texas","480","Smith","4230","Smith",9401,7131,0,0
"G4804270","1870","Texas","480","Starr","4270","Starr",4136,18,0,0
"G4804290","1870","Texas","480","Stephens","4290","Stephens",306,24,0,0
"G4804390","1870","Texas","480","Tarrant","4390","Tarrant",5083,705,0,0
"G4804410","1870","Texas","480","Taylor","4410","Taylor",,,,
"G4804470","1870","Texas","480","Throckmorton","4470","Throckmorton",,,,
"G4804490","1870","Texas","480","Titus","4490","Titus",8519,2818,0,2
"G4804530","1870","Texas","480","Travis","4530","Travis",8505,4647,0,1
"G4804550","1870","Texas","480","Trinity","4550","Trinity",3056,1084,0,1
"G4804570","1870","Texas","480","Tyler","4570","Tyler",3538,1472,0,0
"G4804590","1870","Texas","480","Upshur","4590","Upshur",7172,4867,0,0
"G4804630","1870","Texas","480","Uvalde","4630","Uvalde",778,73,0,0
"G4804670","1870","Texas","480","Van Zandt","4670","Van Zandt",5812,682,0,0
"G4804690","1870","Texas","480","Victoria","4690","Victoria",3092,1768,0,0
"G4804710","1870","Texas","480","Walker","4710","Walker",3951,5823,0,2
"G4804770","1870","Texas","480","Washington","4770","Washington",10863,12241,0,0
"G4804790","1870","Texas","480","Webb","4790","Webb",2613,2,0,0
"G4804810","1870","Texas","480","Wharton","4810","Wharton",514,2910,0,2
"G4804850","1870","Texas","480","Wichita","4850","Wichita",,,,
"G4804870","1870","Texas","480","Wilbarger","4870","Wilbarger",,,,
"G4804910","1870","Texas","480","Williamson","4910","Williamson",5563,801,0,4
"G4804930","1870","Texas","480","Wilson","4930","Wilson",2093,463,0,0
"G4804970","1870","Texas","480","Wise","4970","Wise",1399,51,0,0
"G4804990","1870","Texas","480","Wood","4990","Wood",5647,1247,0,0
"G4805030","1870","Texas","480","Young","5030","Young",131,4,0,0
"G4805050","1870","Texas","480","Zapata","5050","Zapata",1488,0,0,0
"G4805070","1870","Texas","480","Zavala","5070","Zavala",129,4,0,0
"G4950015","1870","Utah Territory","495","Beaver","0015","Beaver",2005,0,0,2
"G4950035","1870","Utah Territory","495","Box Elder","0035","Box Elder",4429,19,403,4
"G4950055","1870","Utah Territory","495","Cache","0055","Cache",8219,5,0,5
"G4950115","1870","Utah Territory","495","Davis","0115","Davis",4454,0,0,5
"G4950295","1870","Utah Territory","495","Iron","0295","Iron",2262,0,0,15
"G4950315","1870","Utah Territory","495","Juab","0315","Juab",2028,4,0,2
"G4950335","1870","Utah Territory","495","Kane","0335","Kane",1505,1,0,7
"G4950375","1870","Utah Territory","495","Millard","0375","Millard",2665,1,0,87
"G4950395","1870","Utah Territory","495","Morgan","0395","Morgan",1970,2,0,0
"G4950415","1870","Utah Territory","495","Piute","0415","Piute",80,0,0,2
"G4950435","1870","Utah Territory","495","Rich","0435","Rich",1953,0,0,2
"G4950495","1870","Utah Territory","495","Salt Lake","0495","Salt Lake",18277,51,0,9
"G4950535","1870","Utah Territory","495","Sanpete","0535","Sanpete",6771,0,0,15
"G4950555","1870","Utah Territory","495","Sevier","0555","Sevier",19,0,0,0
"G4950595","1870","Utah Territory","495","Summit","0595","Summit",2467,4,39,2
"G4950615","1870","Utah Territory","495","Tooele","0615","Tooele",2177,0,0,0
"G4950675","1870","Utah Territory","495","Utah","0675","Utah",12185,6,0,12
"G4950715","1870","Utah Territory","495","Wasatch","0715","Wasatch",1244,0,0,0
"G4950735","1870","Utah Territory","495","Washington","0735","Washington",3052,4,0,8
"G4950755","1870","Utah Territory","495","Weber","0755","Weber",7833,21,3,1
"G5000010","1870","Vermont","500","Addison","0010","Addison",23378,106,0,0
"G5000030","1870","Vermont","500","Bennington","0030","Bennington",21176,149,0,0
"G5000050","1870","Vermont","500","Caledonia","0050","Caledonia",22220,15,0,0
"G5000070","1870","Vermont","500","Chittenden","0070","Chittenden",36350,130,0,0
"G5000090","1870","Vermont","500","Essex","0090","Essex",6805,3,0,3
"G5000110","1870","Vermont","500","Franklin","0110","Franklin",30193,98,0,0
"G5000130","1870","Vermont","500","Grand Isle","0130","Grand Isle",4071,5,0,6
"G5000150","1870","Vermont","500","Lamoille","0150","Lamoille",12438,5,0,5
"G5000170","1870","Vermont","500","Orange","0170","Orange",23077,13,0,0
"G5000190","1870","Vermont","500","Orleans","0190","Orleans",21006,29,0,0
"G5000210","1870","Vermont","500","Rutland","0210","Rutland",40469,182,0,0
"G5000230","1870","Vermont","500","Washington","0230","Washington",26491,29,0,0
"G5000250","1870","Vermont","500","Windham","0250","Windham",25986,50,0,0
"G5000270","1870","Vermont","500","Windsor","0270","Windsor",35953,110,0,0
"G5100010","1870","Virginia","510","Accomack","0010","Accomack",12567,7842,0,0
"G5100030","1870","Virginia","510","Albemarle","0030","Albemarle",12550,14994,0,0
"G5100035","1870","Virginia","510","Alexandria","0035","Alexandria",9444,7310,1,0
"G5100050","1870","Virginia","510","Alleghany","0050","Alleghany",3095,579,0,0
"G5100070","1870","Virginia","510","Amelia","0070","Amelia",3055,6823,0,0
"G5100090","1870","Virginia","510","Amherst","0090","Amherst",8184,6704,0,12
"G5100110","1870","Virginia","510","Appomattox","0110","Appomattox",4414,4536,0,0
"G5100150","1870","Virginia","510","Augusta","0150","Augusta",22026,6737,0,0
"G5100170","1870","Virginia","510","Bath","0170","Bath",2906,889,0,0
"G5100190","1870","Virginia","510","Bedford","0190","Bedford",14557,10770,0,0
"G5100210","1870","Virginia","510","Bland","0210","Bland",3783,217,0,0
"G5100230","1870","Virginia","510","Botetourt","0230","Botetourt",8166,3163,0,0
"G5100250","1870","Virginia","510","Brunswick","0250","Brunswick",4525,8902,0,0
"G5100270","1870","Virginia","510","Buchanan","0270","Buchanan",3730,47,0,0
"G5100290","1870","Virginia","510","Buckingham","0290","Buckingham",5660,7711,0,0
"G5100310","1870","Virginia","510","Campbell","0310","Campbell",14041,14343,0,0
"G5100330","1870","Virginia","510","Caroline","0330","Caroline",7077,8038,0,13
"G5100350","1870","Virginia","510","Carroll","0350","Carroll",8819,328,0,0
"G5100360","1870","Virginia","510","Charles City","0360","Charles City",1822,3153,0,0
"G5100370","1870","Virginia","510","Charlotte","0370","Charlotte",4900,9613,0,0
"G5100410","1870","Virginia","510","Chesterfield","0410","Chesterfield",9730,8733,0,7
"G5100430","1870","Virginia","510","Clarke","0430","Clarke",4511,2159,0,0
"G5100450","1870","Virginia","510","Craig","0450","Craig",2712,230,0,0
"G5100470","1870","Virginia","510","Culpeper","0470","Culpeper",6058,6169,0,0
"G5100490","1870","Virginia","510","Cumberland","0490","Cumberland",2709,5433,0,0
"G5100530","1870","Virginia","510","Dinwiddie","0530","Dinwiddie",13017,17664,0,21
"G5100550","1870","Virginia","510","Elizabeth City","0550","Elizabeth City",2832,5471,0,0
"G5100570","1870","Virginia","510","Essex","0570","Essex",3277,6650,0,0
"G5100590","1870","Virginia","510","Fairfax","0590","Fairfax",8667,4284,1,0
"G5100610","1870","Virginia","510","Fauquier","0610","Fauquier",11834,7856,0,0
"G5100630","1870","Virginia","510","Floyd","0630","Floyd",8827,997,0,0
"G5100650","1870","Virginia","510","Fluvanna","0650","Fluvanna",4778,5097,0,0
"G5100670","1870","Virginia","510","Franklin","0670","Franklin",12268,5996,0,0
"G5100690","1870","Virginia","510","Frederick","0690","Frederick",13863,2733,0,0
"G5100710","1870","Virginia","510","Giles","0710","Giles",5272,598,0,5
"G5100730","1870","Virginia","510","Gloucester","0730","Gloucester",4782,5429,0,0
"G5100750","1870","Virginia","510","Goochland","0750","Goochland",3711,6601,0,1
"G5100770","1870","Virginia","510","Grayson","0770","Grayson",8833,754,0,0
"G5100790","1870","Virginia","510","Greene","0790","Greene",3182,1452,0,0
"G5100810","1870","Virginia","510","Greensville","0810","Greensville",2155,4207,0,0
"G5100830","1870","Virginia","510","Halifax","0830","Halifax",11562,16266,0,0
"G5100850","1870","Virginia","510","Hanover","0850","Hanover",7893,8562,0,0
"G5100870","1870","Virginia","510","Henrico","0870","Henrico",35148,31031,0,0
"G5100890","1870","Virginia","510","Henry","0890","Henry",6722,5581,0,0
"G5100910","1870","Virginia","510","Highland","0910","Highland",3803,348,0,0
"G5100930","1870","Virginia","510","Isle Of Wight","0930","Isle Of Wight",4874,3446,0,0
"G5100950","1870","Virginia","510","James City","0950","James City",1985,2440,0,0
"G5100970","1870","Virginia","510","King And Queen","0970","King And Queen",4221,5488,0,0
"G5100990","1870","Virginia","510","King George","0990","King George",2927,2815,0,0
"G5101010","1870","Virginia","510","King William","1010","King William",2943,4455,0,117
"G5101030","1870","Virginia","510","Lancaster","1030","Lancaster",2198,3157,0,0
"G5101050","1870","Virginia","510","Lee","1050","Lee",12263,1005,0,0
"G5101070","1870","Virginia","510","Loudoun","1070","Loudoun",15238,5691,0,0
"G5101090","1870","Virginia","510","Louisa","1090","Louisa",6269,10063,0,0
"G5101110","1870","Virginia","510","Lunenburg","1110","Lunenburg",4344,6059,0,0
"G5101130","1870","Virginia","510","Madison","1130","Madison",4959,3711,0,0
"G5101150","1870","Virginia","510","Matthews","1150","Matthews",4104,2096,0,0
"G5101170","1870","Virginia","510","Mecklenburg","1170","Mecklenburg",7162,14156,0,0
"G5101190","1870","Virginia","510","Middlesex","1190","Middlesex",2459,2522,0,0
"G5101210","1870","Virginia","510","Montgomery","1210","Montgomery",9674,2882,0,0
"G5101230","1870","Virginia","510","Nansemond","1230","Nansemond",6059,5517,0,0
"G5101250","1870","Virginia","510","Nelson","1250","Nelson",7586,6312,0,0
"G5101270","1870","Virginia","510","New Kent","1270","New Kent",2005,2361,0,15
"G5101290","1870","Virginia","510","Norfolk","1290","Norfolk",24380,22320,0,2
"G5101310","1870","Virginia","510","Northampton","1310","Northampton",3198,4848,0,0
"G5101330","1870","Virginia","510","Northumberland","1330","Northumberland",3808,3054,0,1
"G5101350","1870","Virginia","510","Nottoway","1350","Nottoway",2241,7050,0,0
"G5101370","1870","Virginia","510","Orange","1370","Orange",4938,5458,0,0
"G5101390","1870","Virginia","510","Page","1390","Page",7476,986,0,0
"G5101410","1870","Virginia","510","Patrick","1410","Patrick",7836,2325,0,0
"G5101430","1870","Virginia","510","Pittsylvania","1430","Pittsylvania",15259,16084,0,0
